Name,ID,Has Block,Mod,Class
miscutils:itemPlateDoubleAncientGranite,5521,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotRunite,5522,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustRunite,5523,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallRunite,5524,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyRunite,5525,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetRunite,5526,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateRunite,5527,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleRunite,5528,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotDragonblood,5529,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustDragonblood,5530,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallDragonblood,5531,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyDragonblood,5532,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetDragonblood,5533,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateDragonblood,5534,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleDragonblood,5535,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustStrontiumOxide,5536,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique
miscutils:itemDustSmallStrontiumOxide,5537,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique
miscutils:itemDustTinyStrontiumOxide,5538,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique
miscutils:itemDustStrontiumHydroxide,5539,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique
miscutils:itemDustSmallStrontiumHydroxide,5540,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique
miscutils:itemDustTinyStrontiumHydroxide,5541,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique
miscutils:itemIngotSiliconCarbide,5542,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustSiliconCarbide,5543,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallSiliconCarbide,5544,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinySiliconCarbide,5545,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetSiliconCarbide,5546,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateSiliconCarbide,5547,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleSiliconCarbide,5548,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltSiliconCarbide,5549,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodSiliconCarbide,5550,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongSiliconCarbide,5551,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingSiliconCarbide,5552,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewSiliconCarbide,5553,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorSiliconCarbide,5554,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearSiliconCarbide,5555,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotZirconiumCarbide,5556,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustZirconiumCarbide,5557,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZirconiumCarbide,5558,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyZirconiumCarbide,5559,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetZirconiumCarbide,5560,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateZirconiumCarbide,5561,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleZirconiumCarbide,5562,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltZirconiumCarbide,5563,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodZirconiumCarbide,5564,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongZirconiumCarbide,5565,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingZirconiumCarbide,5566,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewZirconiumCarbide,5567,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorZirconiumCarbide,5568,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearZirconiumCarbide,5569,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTantalumCarbide,5570,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotTantalumCarbide,5571,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustTantalumCarbide,5572,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTantalumCarbide,5573,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyTantalumCarbide,5574,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetTantalumCarbide,5575,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTantalumCarbide,5576,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTantalumCarbide,5577,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTantalumCarbide,5578,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTantalumCarbide,5579,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTantalumCarbide,5580,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTantalumCarbide,5581,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTantalumCarbide,5582,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTantalumCarbide,5583,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTantalumCarbide,5584,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotNiobiumCarbide,5585,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotNiobiumCarbide,5586,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustNiobiumCarbide,5587,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallNiobiumCarbide,5588,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyNiobiumCarbide,5589,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetNiobiumCarbide,5590,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateNiobiumCarbide,5591,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleNiobiumCarbide,5592,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltNiobiumCarbide,5593,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodNiobiumCarbide,5594,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongNiobiumCarbide,5595,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingNiobiumCarbide,5596,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewNiobiumCarbide,5597,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorNiobiumCarbide,5598,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearNiobiumCarbide,5599,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTungstenTitaniumCarbide,5600,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotTungstenTitaniumCarbide,5601,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustTungstenTitaniumCarbide,5602,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTungstenTitaniumCarbide,5603,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyTungstenTitaniumCarbide,5604,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetTungstenTitaniumCarbide,5605,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTungstenTitaniumCarbide,5606,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTungstenTitaniumCarbide,5607,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTungstenTitaniumCarbide,5608,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTungstenTitaniumCarbide,5609,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTungstenTitaniumCarbide,5610,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTungstenTitaniumCarbide,5611,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTungstenTitaniumCarbide,5612,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTungstenTitaniumCarbide,5613,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTungstenTitaniumCarbide,5614,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:Hydroxide,5615,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:Ammonium,5616,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:AmmoniumBifluoride,5617,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:BerylliumHydroxide,5618,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:AmmoniumTetrafluoroberyllate,5619,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustBerylliumFluoride,5620,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallBerylliumFluoride,5621,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyBerylliumFluoride,5622,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotBerylliumFluoride,5623,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetBerylliumFluoride,5624,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateBerylliumFluoride,5625,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleBerylliumFluoride,5626,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustLithiumFluoride,5627,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLithiumFluoride,5628,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLithiumFluoride,5629,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotLithiumFluoride,5630,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetLithiumFluoride,5631,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateLithiumFluoride,5632,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleLithiumFluoride,5633,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustThoriumTetrafluoride,5634,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallThoriumTetrafluoride,5635,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyThoriumTetrafluoride,5636,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotThoriumTetrafluoride,5637,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetThoriumTetrafluoride,5638,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateThoriumTetrafluoride,5639,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleThoriumTetrafluoride,5640,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustThoriumHexafluoride,5641,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallThoriumHexafluoride,5642,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyThoriumHexafluoride,5643,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotThoriumHexafluoride,5644,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetThoriumHexafluoride,5645,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateThoriumHexafluoride,5646,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleThoriumHexafluoride,5647,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustUraniumTetrafluoride,5648,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallUraniumTetrafluoride,5649,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyUraniumTetrafluoride,5650,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotUraniumTetrafluoride,5651,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetUraniumTetrafluoride,5652,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateUraniumTetrafluoride,5653,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleUraniumTetrafluoride,5654,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustUraniumHexafluoride,5655,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallUraniumHexafluoride,5656,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyUraniumHexafluoride,5657,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotUraniumHexafluoride,5658,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetUraniumHexafluoride,5659,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateUraniumHexafluoride,5660,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleUraniumHexafluoride,5661,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustZirconiumTetrafluoride,5662,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZirconiumTetrafluoride,5663,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyZirconiumTetrafluoride,5664,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotZirconiumTetrafluoride,5665,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetZirconiumTetrafluoride,5666,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateZirconiumTetrafluoride,5667,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleZirconiumTetrafluoride,5668,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustNeptuniumHexafluoride,5669,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallNeptuniumHexafluoride,5670,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyNeptuniumHexafluoride,5671,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotNeptuniumHexafluoride,5672,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetNeptuniumHexafluoride,5673,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateNeptuniumHexafluoride,5674,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleNeptuniumHexafluoride,5675,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustTechnetiumHexafluoride,5676,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTechnetiumHexafluoride,5677,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyTechnetiumHexafluoride,5678,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotTechnetiumHexafluoride,5679,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetTechnetiumHexafluoride,5680,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTechnetiumHexafluoride,5681,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTechnetiumHexafluoride,5682,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustSeleniumHexafluoride,5683,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallSeleniumHexafluoride,5684,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinySeleniumHexafluoride,5685,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotSeleniumHexafluoride,5686,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetSeleniumHexafluoride,5687,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateSeleniumHexafluoride,5688,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleSeleniumHexafluoride,5689,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemDustLiFBeF2ZrF4U235,5690,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLiFBeF2ZrF4U235,5691,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLiFBeF2ZrF4U235,5692,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotLiFBeF2ZrF4U235,5693,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetLiFBeF2ZrF4U235,5694,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemDustLiFBeF2ZrF4UF4,5695,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLiFBeF2ZrF4UF4,5696,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLiFBeF2ZrF4UF4,5697,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotLiFBeF2ZrF4UF4,5698,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetLiFBeF2ZrF4UF4,5699,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemDustLiFBeF2ThF4UF4,5700,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLiFBeF2ThF4UF4,5701,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyLiFBeF2ThF4UF4,5702,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemIngotLiFBeF2ThF4UF4,5703,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemNuggetLiFBeF2ThF4UF4,5704,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemIngotEnergyCrystal,5705,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotEnergyCrystal,5706,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustEnergyCrystal,5707,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallEnergyCrystal,5708,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyEnergyCrystal,5709,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetEnergyCrystal,5710,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateEnergyCrystal,5711,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleEnergyCrystal,5712,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltEnergyCrystal,5713,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodEnergyCrystal,5714,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongEnergyCrystal,5715,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingEnergyCrystal,5716,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewEnergyCrystal,5717,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorEnergyCrystal,5718,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearEnergyCrystal,5719,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotBloodSteel,5720,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustBloodSteel,5721,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallBloodSteel,5722,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyBloodSteel,5723,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetBloodSteel,5724,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateBloodSteel,5725,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleBloodSteel,5726,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltBloodSteel,5727,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodBloodSteel,5728,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongBloodSteel,5729,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingBloodSteel,5730,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewBloodSteel,5731,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorBloodSteel,5732,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearBloodSteel,5733,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotZeron100,5734,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotZeron100,5735,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustZeron100,5736,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZeron100,5737,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyZeron100,5738,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetZeron100,5739,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateZeron100,5740,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleZeron100,5741,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltZeron100,5742,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodZeron100,5743,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongZeron100,5744,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingZeron100,5745,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewZeron100,5746,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorZeron100,5747,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearZeron100,5748,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTumbaga,5749,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustTumbaga,5750,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTumbaga,5751,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemDustTinyTumbaga,5752,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent
miscutils:itemNuggetTumbaga,5753,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTumbaga,5754,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTumbaga,5755,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTumbaga,5756,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTumbaga,5757,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTumbaga,5758,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTumbaga,5759,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTumbaga,5760,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTumbaga,5761,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTumbaga,5762,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotPotin,5763,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
